,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5956,0.0688720703125,0.007088962823338808,0.007530403137207031,0.0006420486068617237,6,50,9,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 9}",0.31243014849406514,0.6881002176323638,0.21280438102115484,0.33311269605757976,0.5772443844432757,0.4247383655296879,0.17806850572598124,8108
5957,0.0714559555053711,0.007452755281075034,0.009845781326293945,0.0025596333481170824,6,50,10,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 10}",0.3586684641447965,0.6755563346084634,0.1685992954797475,0.28073266580555667,0.5781747941561108,0.412346310838935,0.18782687388828795,8534
5958,0.07758970260620117,0.005934581059702669,0.008617401123046875,0.0007326618064842406,6,50,11,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 11}",0.38611266977528225,0.634857157632615,0.2264006763516888,0.3003351789838621,0.5473563530556387,0.41901240715981736,0.15187302644457698,8221
5959,0.08644638061523438,0.010611372558248039,0.011286354064941407,0.0032613631988417506,6,50,12,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 12}",0.4286745978752552,0.5864127992140995,0.2434218859250593,0.3028962288759931,0.5313144564213297,0.4185439936623473,0.13041618029094076,8237
5960,0.09505095481872558,0.018541264618842014,0.010654973983764648,0.002425295275995861,6,50,13,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 13}",0.4256043561074183,0.5694027102290473,0.24154089910403587,0.276971338747369,0.48127740276395126,0.3989593413903644,0.12344942347320909,9354
5961,0.09261875152587891,0.00847741888792131,0.010963535308837891,0.0039095041309328065,6,50,14,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 14}",0.4237040898633365,0.6149907865178716,0.25385055388621913,0.29346026043492035,0.4885038527503275,0.41490190869053495,0.13131328676743154,8327
5962,0.09909634590148926,0.00694763110093307,0.008773326873779297,0.0012757230341268156,6,50,15,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 15}",0.39578743279227746,0.617646412891043,0.22692906734866125,0.2640226220463565,0.46425556856545713,0.393728220728759,0.14125381681661175,9506
5963,0.11518101692199707,0.019654310547459964,0.010151815414428712,0.0016789952605786962,6,50,16,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 16}",0.40275522116834916,0.6440435021721276,0.25560013415028804,0.30049367246924263,0.5375743390748033,0.42809337380696216,0.14511937374780623,8063
5964,0.11210598945617675,0.011243418983447133,0.009555625915527343,0.0010557496812001437,6,50,17,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 17}",0.42715875140120896,0.6510001952746807,0.2686634572603156,0.3066854866271377,0.562154864180761,0.44313255094882076,0.14607374636884307,7769
5965,0.12966041564941405,0.017658014340418225,0.01031947135925293,0.0005009651047920648,6,50,18,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 18}",0.38202764882748785,0.6435068876342831,0.2624596538001883,0.3040568905019656,0.5328219927035251,0.42497461469348996,0.14301332922158913,8105
5966,0.1181635856628418,0.0074271969202313794,0.013952541351318359,0.005274695405082488,6,50,19,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 19}",0.37508843636307776,0.6349806085925742,0.2592949390104191,0.29858606070554294,0.51152364915961,0.41589473876624483,0.13935098450195063,8296
5967,0.13239507675170897,0.010361451247149288,0.011796903610229493,0.0035579507215271274,6,50,20,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 20}",0.36200909009947035,0.6400321631265211,0.3053880289928078,0.30899662463235644,0.5051314077472056,0.42431146291967237,0.12991471410496444,8119
5968,0.13031330108642578,0.011782056191430728,0.010748195648193359,0.0011348755559958531,6,50,21,"{'max_depth': 6, 'max_features': 50, 'n_estimators': 21}",0.3551739362383759,0.6224817119530488,0.29385936688620695,0.316165613248502,0.487623740119859,0.4150608736891985,0.12356803534644366,8322
